char	unicode_hex	code_hex	modes	frequency	first_seen_chunk	first_seen_row	source_count	notes
锤	U+9524	0xF79C	1x1,1x2	1	chunk_0136	21	1	provisional
虑	U+8651	0xF79D	1x1,1x2	3	chunk_0136	23	3	provisional
搭	U+642D	0xF79E	1x1,1x2	3	chunk_0136	23	2	provisional
秒	U+79D2	0xF79F	1x1,1x2	4	chunk_0136	25	4	provisional
迅	U+8FC5	0xF7A0	1x1,1x2	1	chunk_0136	27	1	provisional
落	U+843D	0xF7A1	1x1,1x2	8	chunk_0136	31	8	provisional
允	U+5141	0xF7A2	1x1,1x2	1	chunk_0136	32	1	provisional
讯	U+8BAF	0xF7A3	1x1,1x2	3	chunk_0136	36	3	provisional
咯	U+54AF	0xF7A4	1x1,1x2	4	chunk_0137	7	2	provisional
线	U+7EBF	0xF7A5	1x1,1x2	23	chunk_0137	51	19	provisional
普	U+666E	0xF7A6	1x1,1x2	3	chunk_0137	53	3	provisional
旋	U+65CB	0xF7A7	1x1,1x2	30	chunk_0137	54	29	provisional
施	U+65BD	0xF7A8	1x1,1x2	9	chunk_0137	55	9	provisional
若	U+82E5	0xF7A9	1x1,1x2	2	chunk_0137	60	2	provisional
项	U+9879	0xF7AA	1x1,1x2	4	chunk_0137	63	3	provisional
培	U+57F9	0xF7AB	1x1,1x2	5	chunk_0137	66	5	provisional
赛	U+8D5B	0xF7AC	1x1,1x2	6	chunk_0137	68	6	provisional
识	U+8BC6	0xF7AD	1x1,1x2	37	chunk_0137	73	36	provisional
Ｗ	U+FF37	0xF7AE	1x1,1x2	2	chunk_0137	76	2	provisional
ｉ	U+FF49	0xF7AF	1x1,1x2	4	chunk_0137	76	2	provisional
‐	U+2010	0xF7B0	1x1,1x2	2	chunk_0137	76	2	provisional
Ｆ	U+FF26	0xF7B1	1x1,1x2	2	chunk_0137	76	2	provisional
陌	U+964C	0xF7B2	1x1,1x2	1	chunk_0138	8	1	provisional
议	U+8BAE	0xF7B3	1x1,1x2	1	chunk_0138	14	1	provisional
尚	U+5C1A	0xF7B4	1x1,1x2	2	chunk_0138	17	2	provisional
景	U+666F	0xF7B5	1x1,1x2	3	chunk_0138	18	3	provisional
铭	U+94ED	0xF7B6	1x1,1x2	1	chunk_0140	0	1	provisional
梅	U+6885	0xF7B7	1x1,1x2	2	chunk_0140	1	2	provisional
穴	U+7A74	0xF7B8	1x1,1x2	6	chunk_0140	1	6	provisional
貉	U+8C89	0xF7B9	1x1,1x2	1	chunk_0140	1	1	provisional
疾	U+75BE	0xF7BA	1x1,1x2	4	chunk_0140	2	4	provisional
狂	U+72C2	0xF7BB	1x1,1x2	5	chunk_0140	6	4	provisional
棘	U+68D8	0xF7BC	1x1,1x2	1	chunk_0140	10	1	provisional
炸	U+70B8	0xF7BD	1x1,1x2	3	chunk_0140	16	3	provisional
撒	U+6492	0xF7BE	1x1,1x2	7	chunk_0140	17	7	provisional
菱	U+83F1	0xF7BF	1x1,1x2	7	chunk_0140	17	7	provisional
占	U+5360	0xF7C0	1x1,1x2	1	chunk_0140	22	1	provisional
×	U+00D7	0xF7C1	1x1,1x2	2	chunk_0140	25	2	provisional
：	U+FF1A	0xF7C2	1x1,1x2	27	chunk_0141	2	14	provisional
硫	U+786B	0xF7C3	1x1,1x2	16	chunk_0141	4	16	provisional
磺	U+78FA	0xF7C4	1x1,1x2	9	chunk_0141	4	9	provisional
溪	U+6EAA	0xF7C5	1x1,1x2	20	chunk_0141	4	20	provisional
洞	U+6D1E	0xF7C6	1x1,1x2	9	chunk_0141	13	9	provisional
养	U+517B	0xF7C7	1x1,1x2	2	chunk_0141	17	2	provisional
伍	U+4F0D	0xF7C8	1x1,1x2	50	chunk_0141	17	18	provisional
拔	U+62D4	0xF7C9	1x1,1x2	2	chunk_0141	26	2	provisional
颜	U+989C	0xF7CA	1x1,1x2	2	chunk_0142	0	2	provisional
宠	U+5BA0	0xF7CB	1x1,1x2	11	chunk_0142	1	11	provisional
１	U+FF11	0xF7CC	1x1,1x2	3	chunk_0142	4	3	provisional
．	U+FF0E	0xF7CD	1x1,1x2	14	chunk_0142	4	14	provisional
２	U+FF12	0xF7CE	1x1,1x2	3	chunk_0142	5	3	provisional
漏	U+6F0F	0xF7CF	1x1,1x2	5	chunk_0142	7	5	provisional
蛙	U+86D9	0xF7D0	1x1,1x2	7	chunk_0142	7	7	provisional
５	U+FF15	0xF7D1	1x1,1x2	2	chunk_0142	8	2	provisional
６	U+FF16	0xF7D2	1x1,1x2	2	chunk_0142	9	2	provisional
毅	U+6BC5	0xF7D3	1x1,1x2	22	chunk_0142	9	21	provisional
瞬	U+77AC	0xF7D4	1x1,1x2	13	chunk_0143	2	13	provisional
奇	U+5947	0xF7D5	1x1,1x2	3	chunk_0144	10	3	provisional
豆	U+8C46	0xF7D6	1x1,1x2	7	chunk_0145	18	5	provisional
汤	U+6C64	0xF7D7	1x1,1x2	1	chunk_0145	18	1	provisional
紫	U+7D2B	0xF7D8	1x1,1x2	1	chunk_0146	0	1	provisional
沼	U+6CBC	0xF7D9	1x1,1x2	6	chunk_0146	0	6	provisional
窟	U+7A9F	0xF7DA	1x1,1x2	2	chunk_0148	0	2	provisional
螺	U+87BA	0xF7DB	1x1,1x2	18	chunk_0149	1	18	provisional
亡	U+4EA1	0xF7DC	1x1,1x2	4	chunk_0150	0	4	provisional
灼	U+707C	0xF7DD	1x1,1x2	1	chunk_0150	1	1	provisional
狱	U+72F1	0xF7DE	1x1,1x2	7	chunk_0150	1	7	provisional
留	U+7559	0xF7DF	1x1,1x2	4	chunk_0150	2	4	provisional
夺	U+593A	0xF7E0	1x1,1x2	9	chunk_0150	3	8	provisional
潜	U+6F5C	0xF7E1	1x1,1x2	3	chunk_0150	4	3	provisional
途	U+9014	0xF7E2	1x1,1x2	3	chunk_0150	7	3	provisional
喊	U+558A	0xF7E3	1x1,1x2	9	chunk_0151	0	9	provisional
‘	U+2018	0xF7E4	1x1,1x2	1	chunk_0151	0	1	provisional
’	U+2019	0xF7E5	1x1,1x2	1	chunk_0151	0	1	provisional
渡	U+6E21	0xF7E6	1x1,1x2	1	chunk_0151	0	1	provisional
麦	U+9EA6	0xF7E7	1x1,1x2	8	chunk_0151	1	8	provisional
七	U+4E03	0xF7E8	1x1,1x2	9	chunk_0153	0	7	provisional
惨	U+60E8	0xF7E9	1x1,1x2	1	chunk_0153	1	1	provisional
弥	U+5F25	0xF7EA	1x1,1x2	1	chunk_0153	6	1	provisional
球	U+7403	0xF7EB	1x1,1x2	17	chunk_0154	0	17	provisional
碎	U+788E	0xF7EC	1x1,1x2	16	chunk_0156	2	16	provisional
损	U+635F	0xF7ED	1x1,1x2	7	chunk_0156	5	7	provisional
欲	U+6B32	0xF7EE	1x1,1x2	4	chunk_0156	9	4	provisional
泄	U+6CC4	0xF7EF	1x1,1x2	4	chunk_0157	3	4	provisional
粗	U+7C97	0xF7F0	1x1,1x2	4	chunk_0157	5	4	provisional
眉	U+7709	0xF7F1	1x1,1x2	3	chunk_0157	5	2	provisional
毛	U+6BDB	0xF7F2	1x1,1x2	4	chunk_0157	5	2	provisional
瞧	U+77A7	0xF7F3	1x1,1x2	2	chunk_0157	15	2	provisional
嗷	U+55F7	0xF7F4	1x1,1x2	14	chunk_0159	2	3	provisional
吐	U+5410	0xF7F5	1x1,1x2	2	chunk_0160	22	2	provisional
蚀	U+8680	0xF7F6	1x1,1x2	8	chunk_0160	22	8	provisional
染	U+67D3	0xF7F7	1x1,1x2	2	chunk_0160	22	2	provisional
漩	U+6F29	0xF7F8	1x1,1x2	3	chunk_0161	1	3	provisional
涡	U+6DA1	0xF7F9	1x1,1x2	3	chunk_0161	1	3	provisional
既	U+65E2	0xF7FA	1x1,1x2	7	chunk_0161	9	7	provisional
滚	U+6EDA	0xF7FB	1x1,1x2	3	chunk_0161	17	2	provisional
拾	U+62FE	0xF7FC	1x1,1x2	1	chunk_0161	31	1	provisional
妥	U+59A5	0xF840	1x1,1x2	2	chunk_0161	35	1	provisional
拷	U+62F7	0xF841	1x1,1x2	1	chunk_0162	3	1	provisional
贝	U+8D1D	0xF842	1x1,1x2	1	chunk_0162	3	1	provisional
悔	U+6094	0xF843	1x1,1x2	1	chunk_0162	6	1	provisional
混	U+6DF7	0xF844	1x1,1x2	25	chunk_0162	12	21	provisional
婆	U+5A46	0xF845	1x1,1x2	20	chunk_0162	14	10	provisional
档	U+6863	0xF846	1x1,1x2	40	chunk_0162	17	35	provisional
纳	U+7EB3	0xF847	1x1,1x2	5	chunk_0163	3	5	provisional
兹	U+5179	0xF848	1x1,1x2	5	chunk_0163	3	5	provisional
娜	U+5A1C	0xF849	1x1,1x2	5	chunk_0163	3	5	provisional
鲶	U+9CB6	0xF84A	1x1,1x2	3	chunk_0163	12	3	provisional
拥	U+62E5	0xF84B	1x1,1x2	10	chunk_0163	14	10	provisional
念	U+5FF5	0xF84C	1x1,1x2	2	chunk_0163	15	2	provisional
诞	U+8BDE	0xF84D	1x1,1x2	1	chunk_0163	15	1	provisional
遭	U+906D	0xF84E	1x1,1x2	2	chunk_0163	20	2	provisional
祸	U+7978	0xF84F	1x1,1x2	2	chunk_0163	20	2	provisional
索	U+7D22	0xF850	1x1,1x2	10	chunk_0163	32	10	provisional
求	U+6C42	0xF851	1x1,1x2	3	chunk_0163	33	3	provisional
林	U+6797	0xF852	1x1,1x2	13	chunk_0163	49	13	provisional
薺	U+85BA	0xF853	1x1,1x2	2	chunk_0164	5	2	provisional
炬	U+70AC	0xF854	1x1,1x2	1	chunk_0164	6	1	provisional
吸	U+5438	0xF855	1x1,1x2	16	chunk_0164	9	16	provisional
吹	U+5439	0xF856	1x1,1x2	7	chunk_0164	10	7	provisional
急	U+6025	0xF857	1x1,1x2	5	chunk_0164	12	5	provisional
谱	U+8C31	0xF858	1x1,1x2	1	chunk_0164	14	1	provisional
捡	U+6361	0xF859	1x1,1x2	3	chunk_0164	26	3	provisional
严	U+4E25	0xF85A	1x1,1x2	2	chunk_0165	1	2	provisional
扩	U+6269	0xF85B	1x1,1x2	5	chunk_0166	9	5	provisional
迟	U+8FDF	0xF85C	1x1,1x2	6	chunk_0166	9	5	provisional
笼	U+7B3C	0xF85D	1x1,1x2	3	chunk_0166	9	3	provisional
罩	U+7F69	0xF85E	1x1,1x2	3	chunk_0166	9	3	provisional
喔	U+5594	0xF85F	1x1,1x2	2	chunk_0166	9	2	provisional
诶	U+8BF6	0xF860	1x1,1x2	5	chunk_0166	26	5	provisional
薯	U+85AF	0xF861	1x1,1x2	3	chunk_0167	14	3	provisional
呐	U+5450	0xF862	1x1,1x2	2	chunk_0167	23	2	provisional
荠	U+8360	0xF863	1x1,1x2	2	chunk_0167	23	2	provisional
绪	U+7EEA	0xF864	1x1,1x2	2	chunk_0167	23	2	provisional
综	U+7EFC	0xF865	1x1,1x2	3	chunk_0168	1	2	provisional
块	U+5757	0xF866	1x1,1x2	5	chunk_0169	2	5	provisional
条	U+6761	0xF867	1x1,1x2	9	chunk_0170	7	9	provisional
狗	U+72D7	0xF868	1x1,1x2	3	chunk_0170	7	3	provisional
框	U+6846	0xF869	1x1,1x2	1	chunk_0170	11	1	provisional
玄	U+7384	0xF86A	1x1,1x2	9	chunk_0172	5	8	provisional
控	U+63A7	0xF86B	1x1,1x2	13	chunk_0172	7	12	provisional
阱	U+9631	0xF86C	1x1,1x2	10	chunk_0173	2	10	provisional
脑	U+8111	0xF86D	1x1,1x2	2	chunk_0174	1	2	provisional
趴	U+8DB4	0xF86E	1x1,1x2	3	chunk_0174	2	3	provisional
概	U+6982	0xF86F	1x1,1x2	8	chunk_0176	2	5	provisional
饿	U+997F	0xF870	1x1,1x2	1	chunk_0176	14	1	provisional
肢	U+80A2	0xF871	1x1,1x2	2	chunk_0177	1	2	provisional
庞	U+5E9E	0xF872	1x1,1x2	1	chunk_0177	2	1	provisional
驶	U+9A76	0xF873	1x1,1x2	1	chunk_0177	7	1	provisional
船	U+8239	0xF874	1x1,1x2	1	chunk_0177	7	1	provisional
策	U+7B56	0xF875	1x1,1x2	1	chunk_0177	7	1	provisional
际	U+9645	0xF876	1x1,1x2	1	chunk_0178	3	1	provisional
搜	U+641C	0xF877	1x1,1x2	4	chunk_0178	4	4	provisional
联	U+8054	0xF878	1x1,1x2	2	chunk_0178	9	2	provisional
蛞	U+86DE	0xF879	1x1,1x2	24	chunk_0178	22	22	provisional
刺	U+523A	0xF87A	1x1,1x2	5	chunk_0180	4	5	provisional
闪	U+95EA	0xF87B	1x1,1x2	5	chunk_0182	2	4	provisional
绳	U+7EF3	0xF87C	1x1,1x2	8	chunk_0183	0	8	provisional
勒	U+52D2	0xF87D	1x1,1x2	1	chunk_0183	0	1	provisional
卑	U+5351	0xF87E	1x1,1x2	2	chunk_0183	3	2	provisional
鄙	U+9119	0xF880	1x1,1x2	2	chunk_0183	3	2	provisional
炎	U+708E	0xF881	1x1,1x2	9	chunk_0183	5	9	provisional
脱	U+8131	0xF882	1x1,1x2	4	chunk_0183	10	4	provisional
赘	U+8D58	0xF883	1x1,1x2	1	chunk_0183	12	1	provisional
挣	U+6323	0xF884	1x1,1x2	1	chunk_0183	14	1	provisional
悟	U+609F	0xF885	1x1,1x2	4	chunk_0184	6	4	provisional
暂	U+6682	0xF886	1x1,1x2	10	chunk_0185	1	10	provisional
撤	U+64A4	0xF887	1x1,1x2	2	chunk_0185	1	2	provisional
末	U+672B	0xF888	1x1,1x2	1	chunk_0185	2	1	provisional
黑	U+9ED1	0xF889	1x1,1x2	50	chunk_0186	0	42	provisional
蛋	U+86CB	0xF88A	1x1,1x2	14	chunk_0188	7	8	provisional
互	U+4E92	0xF88B	1x1,1x2	3	chunk_0189	5	3	provisional
省	U+7701	0xF88C	1x1,1x2	1	chunk_0191	2	1	provisional
吞	U+541E	0xF88D	1x1,1x2	5	chunk_0191	5	5	provisional
逼	U+903C	0xF88E	1x1,1x2	3	chunk_0192	6	3	provisional
军	U+519B	0xF88F	1x1,1x2	1	chunk_0192	14	1	provisional
汇	U+6C47	0xF890	1x1,1x2	1	chunk_0192	21	1	provisional
盟	U+76DF	0xF891	1x1,1x2	3	chunk_0192	25	3	provisional
讲	U+8BB2	0xF892	1x1,1x2	1	chunk_0192	27	1	provisional
唏	U+550F	0xF893	1x1,1x2	1	chunk_0192	39	1	provisional
醒	U+9192	0xF894	1x1,1x2	3	chunk_0194	4	3	provisional
谓	U+8C13	0xF895	1x1,1x2	1	chunk_0194	26	1	provisional
姿	U+59FF	0xF896	1x1,1x2	4	chunk_0195	4	4	provisional
证	U+8BC1	0xF897	1x1,1x2	4	chunk_0195	4	4	provisional
寻	U+5BFB	0xF898	1x1,1x2	9	chunk_0195	12	9	provisional
卦	U+5366	0xF899	1x1,1x2	10	chunk_0196	1	10	provisional
跨	U+8DE8	0xF89A	1x1,1x2	3	chunk_0197	1	3	provisional
惊	U+60CA	0xF89B	1x1,1x2	2	chunk_0199	1	2	provisional
荣	U+8363	0xF89C	1x1,1x2	2	chunk_0202	5	2	provisional
忆	U+5FC6	0xF89D	1x1,1x2	3	chunk_0203	5	3	provisional
沾	U+6CBE	0xF89E	1x1,1x2	1	chunk_0203	13	1	provisional
晕	U+6655	0xF89F	1x1,1x2	2	chunk_0204	7	2	provisional
弃	U+5F03	0xF8A0	1x1,1x2	2	chunk_0204	14	2	provisional
废	U+5E9F	0xF8A1	1x1,1x2	4	chunk_0204	17	3	provisional
蹭	U+8E6D	0xF8A2	1x1,1x2	3	chunk_0205	23	2	provisional
烫	U+70EB	0xF8A3	1x1,1x2	1	chunk_0207	0	1	provisional
焦	U+7126	0xF8A4	1x1,1x2	1	chunk_0207	0	1	provisional
炭	U+70AD	0xF8A5	1x1,1x2	1	chunk_0207	0	1	provisional
渣	U+6E23	0xF8A6	1x1,1x2	1	chunk_0208	4	1	provisional
瀑	U+7011	0xF8A7	1x1,1x2	9	chunk_0210	2	9	provisional
布	U+5E03	0xF8A8	1x1,1x2	3	chunk_0210	2	3	provisional
劈	U+5288	0xF8A9	1x1,1x2	1	chunk_0210	12	1	provisional
浆	U+6D46	0xF8AA	1x1,1x2	2	chunk_0210	12	2	provisional
改	U+6539	0xF8AB	1x1,1x2	11	chunk_0210	12	6	provisional
漆	U+6F06	0xF8AC	1x1,1x2	1	chunk_0211	0	1	provisional
晚	U+665A	0xF8AD	1x1,1x2	1	chunk_0211	29	1	provisional
墓	U+5893	0xF8AE	1x1,1x2	1	chunk_0212	6	1	provisional
缚	U+7F1A	0xF8AF	1x1,1x2	23	chunk_0213	6	21	provisional
柩	U+67E9	0xF8B0	1x1,1x2	1	chunk_0213	6	1	provisional
震	U+9707	0xF8B1	1x1,1x2	1	chunk_0214	3	1	provisional
喷	U+55B7	0xF8B2	1x1,1x2	2	chunk_0214	4	2	provisional
涌	U+6D8C	0xF8B3	1x1,1x2	4	chunk_0216	2	4	provisional
振	U+632F	0xF8B4	1x1,1x2	3	chunk_0217	6	3	provisional
维	U+7EF4	0xF8B5	1x1,1x2	1	chunk_0219	5	1	provisional
括	U+62EC	0xF8B6	1x1,1x2	1	chunk_0220	9	1	provisional
麝	U+9E9D	0xF8B7	1x1,1x2	5	chunk_0222	5	5	provisional
揍	U+63CD	0xF8B8	1x1,1x2	5	chunk_0222	34	3	provisional
仆	U+4EC6	0xF8B9	1x1,1x2	2	chunk_0223	2	2	provisional
』	U+300F	0xF8BA	1x1,1x2	2	chunk_0223	15	2	provisional
敢	U+6562	0xF8BB	1x1,1x2	1	chunk_0224	0	1	provisional
咒	U+5492	0xF8BC	1x1,1x2	15	chunk_0224	2	13	provisional
趁	U+8D81	0xF8BD	1x1,1x2	1	chunk_0224	5	1	provisional
痛	U+75DB	0xF8BE	1x1,1x2	3	chunk_0224	29	3	provisional
柱	U+67F1	0xF8BF	1x1,1x2	1	chunk_0224	34	1	provisional
愚	U+611A	0xF8C0	1x1,1x2	5	chunk_0224	49	5	provisional
蠢	U+8822	0xF8C1	1x1,1x2	6	chunk_0224	49	6	provisional
仔	U+4ED4	0xF8C2	1x1,1x2	3	chunk_0225	20	3	provisional
融	U+878D	0xF8C3	1x1,1x2	3	chunk_0225	21	3	provisional
噬	U+566C	0xF8C4	1x1,1x2	6	chunk_0225	25	6	provisional
抹	U+62B9	0xF8C5	1x1,1x2	2	chunk_0225	32	2	provisional
枝	U+679D	0xF8C6	1x1,1x2	2	chunk_0229	3	2	provisional
挂	U+6302	0xF8C7	1x1,1x2	1	chunk_0229	3	1	provisional
津	U+6D25	0xF8C8	1x1,1x2	2	chunk_0229	13	2	provisional
喽	U+55BD	0xF8C9	1x1,1x2	1	chunk_0229	17	1	provisional
碟	U+789F	0xF8CA	1x1,1x2	1	chunk_0230	1	1	provisional
峻	U+5CFB	0xF8CB	1x1,1x2	1	chunk_0230	7	1	provisional
姓	U+59D3	0xF8CC	1x1,1x2	1	chunk_0230	11	1	provisional
纹	U+7EB9	0xF8CD	1x1,1x2	1	chunk_0231	0	1	provisional
丝	U+4E1D	0xF8CE	1x1,1x2	2	chunk_0231	0	2	provisional
钟	U+949F	0xF8CF	1x1,1x2	3	chunk_0231	5	3	provisional
启	U+542F	0xF8D0	1x1,1x2	1	chunk_0231	14	1	provisional
榻	U+69BB	0xF8D1	1x1,1x2	2	chunk_0231	15	1	provisional
警	U+8B66	0xF8D2	1x1,1x2	3	chunk_0234	6	3	provisional
惕	U+60D5	0xF8D3	1x1,1x2	1	chunk_0234	6	1	provisional
墙	U+5899	0xF8D4	1x1,1x2	3	chunk_0236	1	3	provisional
擦	U+64E6	0xF8D5	1x1,1x2	14	chunk_0236	1	12	provisional
拭	U+62ED	0xF8D6	1x1,1x2	1	chunk_0238	1	1	provisional
剔	U+5254	0xF8D7	1x1,1x2	1	chunk_0240	3	1	provisional
朝	U+671D	0xF8D8	1x1,1x2	1	chunk_0242	9	1	provisional
库	U+5E93	0xF8D9	1x1,1x2	8	chunk_0247	3	4	provisional
羁	U+7F81	0xF8DA	1x1,1x2	4	chunk_0247	8	2	provisional
吼	U+543C	0xF8DB	1x1,1x2	1	chunk_0248	15	1	provisional
递	U+9012	0xF8DC	1x1,1x2	1	chunk_0249	28	1	provisional
贯	U+8D2F	0xF8DD	1x1,1x2	1	chunk_0250	15	1	provisional
掷	U+63B7	0xF8DE	1x1,1x2	3	chunk_0251	18	3	provisional
签	U+7B7E	0xF8DF	1x1,1x2	5	chunk_0251	19	5	provisional
串	U+4E32	0xF8E0	1x1,1x2	2	chunk_0251	20	2	provisional
眠	U+7720	0xF8E1	1x1,1x2	21	chunk_0251	33	19	provisional
痹	U+75F9	0xF8E2	1x1,1x2	3	chunk_0251	62	3	provisional
宜	U+5B9C	0xF8E3	1x1,1x2	1	chunk_0253	6	1	provisional
阅	U+9605	0xF8E4	1x1,1x2	2	chunk_0253	6	2	provisional
读	U+8BFB	0xF8E5	1x1,1x2	3	chunk_0253	6	3	provisional
汉	U+6C49	0xF8E6	1x1,1x2	19	chunk_0253	9	19	provisional
盆	U+76C6	0xF8E7	1x1,1x2	3	chunk_0253	11	3	provisional
栽	U+683D	0xF8E8	1x1,1x2	5	chunk_0253	11	3	provisional
隼	U+96BC	0xF8E9	1x1,1x2	1	chunk_0254	0	1	provisional
衡	U+8861	0xF8EA	1x1,1x2	1	chunk_0254	0	1	provisional
抵	U+62B5	0xF8EB	1x1,1x2	1	chunk_0254	0	1	provisional
翼	U+7FFC	0xF8EC	1x1,1x2	2	chunk_0254	0	2	provisional
魅	U+9B45	0xF8ED	1x1,1x2	2	chunk_0255	31	2	provisional
惑	U+60D1	0xF8EE	1x1,1x2	3	chunk_0255	31	3	provisional
狸	U+72F8	0xF8EF	1x1,1x2	2	chunk_0255	42	2	provisional
捕	U+6355	0xF8F0	1x1,1x2	1	chunk_0255	56	1	provisional
魔	U+9B54	0xF8F1	1x1,1x2	31	chunk_0255	57	30	provisional
略	U+7565	0xF8F2	1x1,1x2	25	chunk_0255	63	3	provisional
赋	U+8D4B	0xF8F3	1x1,1x2	2	chunk_0256	24	2	provisional
承	U+627F	0xF8F4	1x1,1x2	3	chunk_0256	45	3	provisional
蚁	U+8681	0xF8F5	1x1,1x2	3	chunk_0256	78	3	provisional
濒	U+6FD2	0xF8F6	1x1,1x2	2	chunk_0257	15	2	provisional
龟	U+9F9F	0xF8F7	1x1,1x2	11	chunk_0257	40	11	provisional
盲	U+76F2	0xF8F8	1x1,1x2	1	chunk_0257	68	1	provisional
雌	U+96CC	0xF8F9	1x1,1x2	3	chunk_0257	72	3	provisional
技	U+6280	0xF8FA	1x1,1x2	5	chunk_0257	77	5	provisional
焰	U+7130	0xF8FB	1x1,1x2	6	chunk_0258	9	6	provisional
裹	U+88F9	0xF8FC	1x1,1x2	1	chunk_0258	16	1	provisional
粉	U+7C89	0xF940	1x1,1x2	1	chunk_0258	17	1	provisional
蝶	U+8776	0xF941	1x1,1x2	6	chunk_0260	0	4	provisional
壁	U+58C1	0xF942	1x1,1x2	5	chunk_0260	0	5	provisional
阴	U+9634	0xF943	1x1,1x2	13	chunk_0260	0	2	provisional
谋	U+8C0B	0xF944	1x1,1x2	2	chunk_0260	0	1	provisional
朦	U+6726	0xF945	1x1,1x2	4	chunk_0260	0	2	provisional
胧	U+80E7	0xF946	1x1,1x2	4	chunk_0260	0	2	provisional
华	U+534E	0xF947	1x1,1x2	8	chunk_0260	0	7	provisional
溢	U+6EA2	0xF948	1x1,1x2	2	chunk_0260	0	1	provisional
兜	U+515C	0xF949	1x1,1x2	6	chunk_0260	0	5	provisional
谍	U+8C0D	0xF94A	1x1,1x2	1	chunk_0260	0	1	provisional
浓	U+6D53	0xF94B	1x1,1x2	2	chunk_0260	0	1	provisional
兄	U+5144	0xF94C	1x1,1x2	5	chunk_0260	0	2	provisional
鞭	U+97AD	0xF94D	1x1,1x2	2	chunk_0260	0	2	provisional
缀	U+7F00	0xF94E	1x1,1x2	2	chunk_0260	0	1	provisional
韧	U+97E7	0xF94F	1x1,1x2	2	chunk_0260	0	1	provisional
惹	U+60F9	0xF950	1x1,1x2	1	chunk_0260	0	1	provisional
怒	U+6012	0xF951	1x1,1x2	1	chunk_0260	0	1	provisional
骄	U+9A84	0xF952	1x1,1x2	3	chunk_0260	0	1	provisional
涯	U+6DAF	0xF953	1x1,1x2	1	chunk_0260	0	1	provisional
舞	U+821E	0xF954	1x1,1x2	12	chunk_0260	0	12	provisional
蟒	U+87D2	0xF955	1x1,1x2	1	chunk_0260	0	1	provisional
胸	U+80F8	0xF956	1x1,1x2	1	chunk_0260	0	1	provisional
怀	U+6000	0xF957	1x1,1x2	3	chunk_0260	0	2	provisional
屈	U+5C48	0xF958	1x1,1x2	1	chunk_0260	0	1	provisional
晓	U+6653	0xF959	1x1,1x2	8	chunk_0260	0	5	provisional
怖	U+6016	0xF95A	1x1,1x2	2	chunk_0260	0	2	provisional
古	U+53E4	0xF95B	1x1,1x2	2	chunk_0260	0	1	provisional
释	U+91CA	0xF95C	1x1,1x2	1	chunk_0260	0	1	provisional
授	U+6388	0xF95D	1x1,1x2	3	chunk_0260	0	3	provisional
撞	U+649E	0xF95E	1x1,1x2	2	chunk_0260	0	2	provisional
谅	U+8C05	0xF95F	1x1,1x2	2	chunk_0260	0	1	provisional
奏	U+594F	0xF960	1x1,1x2	2	chunk_0260	0	2	provisional
律	U+5F8B	0xF961	1x1,1x2	2	chunk_0260	0	2	provisional
措	U+63AA	0xF962	1x1,1x2	1	chunk_0260	0	1	provisional
唯	U+552F	0xF963	1x1,1x2	1	chunk_0260	0	1	provisional
偏	U+504F	0xF964	1x1,1x2	3	chunk_0260	0	1	provisional
伎	U+4F0E	0xF965	1x1,1x2	1	chunk_0260	0	1	provisional
盾	U+76FE	0xF966	1x1,1x2	5	chunk_0260	0	5	provisional
矛	U+77DB	0xF967	1x1,1x2	1	chunk_0260	0	1	provisional
鼎	U+9F0E	0xF968	1x1,1x2	1	chunk_0260	0	1	provisional
逆	U+9006	0xF969	1x1,1x2	1	chunk_0260	0	1	provisional
狩	U+72E9	0xF96A	1x1,1x2	1	chunk_0260	0	1	provisional
铛	U+94DB	0xF96B	1x1,1x2	1	chunk_0260	0	1	provisional
犯	U+72AF	0xF96C	1x1,1x2	6	chunk_0260	0	2	provisional
恩	U+6069	0xF96D	1x1,1x2	1	chunk_0260	0	1	provisional
宿	U+5BBF	0xF96E	1x1,1x2	1	chunk_0260	0	1	provisional
卸	U+5378	0xF96F	1x1,1x2	7	chunk_0263	3	6	provisional
攀	U+6500	0xF970	1x1,1x2	1	chunk_0267	0	1	provisional
熔	U+7194	0xF971	1x1,1x2	1	chunk_0267	0	1	provisional
拦	U+62E6	0xF972	1x1,1x2	1	chunk_0267	0	1	provisional
删	U+5220	0xF973	1x1,1x2	29	chunk_0272	0	27	provisional
削	U+524A	0xF974	1x1,1x2	2	chunk_0278	0	1	provisional
愈	U+6108	0xF975	1x1,1x2	2	chunk_0278	0	2	provisional
土	U+571F	0xF976	1x1,1x2	13	chunk_0278	0	9	provisional
寝	U+5BDD	0xF977	1x1,1x2	1	chunk_0278	0	1	provisional
狮	U+72EE	0xF978	1x1,1x2	6	chunk_0278	0	6	provisional
葬	U+846C	0xF979	1x1,1x2	5	chunk_0278	0	5	provisional
蕨	U+8568	0xF97A	1x1,1x2	4	chunk_0278	0	4	provisional
测	U+6D4B	0xF97B	1x1,1x2	1	chunk_0280	0	1	provisional
叽	U+53FD	0xF97C	1x1,1x2	1	chunk_0280	0	1	provisional
隔	U+9694	0xF97D	1x1,1x2	1	chunk_0285	15	1	provisional
遥	U+9065	0xF97E	1x1,1x2	1	chunk_0285	15	1	provisional
勿	U+52FF	0xF980	1x1,1x2	1	chunk_0285	21	1	provisional
